date,region,category,channel,sales_rep,quantity,unit_price,revenue,cost,profit,order_id
2022-05-16,North,Electronics,Retail Store,SR012,2,18332.5,36664.99,30065.29,6599.7,ORD155620
2022-05-16,North,Electronics,Mobile App,SR007,2,20528.04,41056.07,33665.98,7390.09,ORD701359
2022-05-16,North,Fashion,Retail Store,SR009,1,2800.15,2800.15,1624.09,1176.06,ORD609417
2022-05-16,Central,Beauty,Mobile App,SR024,5,1736.65,8683.25,3907.46,4775.79,ORD649500
2022-05-16,North,Grocery,Retail Store,SR011,2,670.65,1341.3,1180.34,160.96,ORD632093
2022-05-16,East,Home & Kitchen,Retail Store,SR004,5,4856.88,24284.38,17484.75,6799.63,ORD442882
2022-05-16,South,Beauty,Mobile App,SR020,4,1896.16,7584.65,3413.09,4171.56,ORD945780
2022-05-16,Central,Electronics,Mobile App,SR029,5,19654.15,98270.75,80582.01,17688.74,ORD651911
2022-05-17,Central,Electronics,Online,SR013,1,18540.24,18540.24,15203.0,3337.24,ORD755219
2022-05-17,East,Fashion,Marketplace,SR006,3,2525.76,7577.27,4394.82,3182.45,ORD780375
2022-05-17,North,Sports,Mobile App,SR026,1,2931.26,2931.26,2051.88,879.38,ORD135762
2022-05-17,South,Sports,Online,SR022,5,2738.29,13691.47,9584.03,4107.44,ORD624153
2022-05-17,East,Fashion,Online,SR023,3,2427.05,7281.15,4223.07,3058.08,ORD434726
2022-05-17,East,Fashion,Online,SR011,1,2590.03,2590.03,1502.22,1087.81,ORD293187
2022-05-17,South,Electronics,Retail Store,SR026,1,15333.14,15333.14,12573.17,2759.97,ORD386234
2022-05-17,East,Grocery,Mobile App,SR019,3,582.33,1747.0,1537.36,209.64,ORD242621
2022-05-17,South,Fashion,Online,SR023,1,2348.53,2348.53,1362.15,986.38,ORD376335
2022-05-17,East,Fashion,Retail Store,SR005,3,2609.43,7828.29,4540.41,3287.88,ORD533477
2022-05-17,East,Fashion,Online,SR005,2,2386.13,4772.27,2767.92,2004.35,ORD647431
2022-05-17,East,Fashion,Retail Store,SR009,2,2254.76,4509.53,2615.53,1894.0,ORD275895
2022-05-17,East,Fashion,Retail Store,SR007,1,2356.46,2356.46,1366.75,989.71,ORD773225
2022-05-17,North,Sports,Mobile App,SR015,2,3524.74,7049.48,4934.64,2114.84,ORD262100
2022-05-17,North,Beauty,Marketplace,SR021,2,1661.31,3322.62,1495.18,1827.44,ORD362751
2022-05-17,West,Home & Kitchen,Mobile App,SR028,5,4433.78,22168.88,15961.59,6207.29,ORD269091
2022-05-17,North,Grocery,Retail Store,SR003,3,560.6,1681.79,1479.98,201.81,ORD666520
2022-05-17,South,Sports,Marketplace,SR012,5,2987.12,14935.6,10454.92,4480.68,ORD666797
2022-05-17,West,Fashion,Online,SR001,1,2286.35,2286.35,1326.08,960.27,ORD339403
2022-05-17,North,Beauty,Retail Store,SR006,5,1920.16,9600.82,4320.37,5280.45,ORD484453
2022-05-17,South,Electronics,Retail Store,SR015,3,17978.44,53935.32,44226.96,9708.36,ORD513945
2022-05-17,South,Sports,Mobile App,SR005,2,2847.69,5695.39,3986.77,1708.62,ORD108540
2022-05-17,East,Beauty,Mobile App,SR011,4,1601.74,6406.97,2883.14,3523.83,ORD148180
2022-05-17,South,Fashion,Online,SR030,4,2644.78,10579.11,6135.88,4443.23,ORD769630
2022-05-17,West,Fashion,Online,SR020,4,2332.51,9330.05,5411.43,3918.62,ORD716910
2022-05-17,North,Sports,Online,SR011,2,3475.54,6951.09,4865.76,2085.33,ORD801710
2022-05-17,East,Beauty,Online,SR029,2,1962.53,3925.06,1766.28,2158.78,ORD387158
2022-05-17,Central,Sports,Retail Store,SR026,5,3290.0,16449.98,11514.99,4934.99,ORD740771
2022-05-17,West,Electronics,Online,SR024,5,18014.48,90072.42,73859.38,16213.04,ORD473769
2022-05-17,East,Electronics,Mobile App,SR016,4,19976.15,79904.62,65521.79,14382.83,ORD326485
2022-05-17,Central,Fashion,Mobile App,SR001,2,2176.3,4352.61,2524.51,1828.1,ORD206695
2022-05-17,North,Home & Kitchen,Mobile App,SR001,4,4556.3,18225.2,13122.14,5103.06,ORD747248
2022-05-17,North,Home & Kitchen,Online,SR012,4,4805.17,19220.67,13838.88,5381.79,ORD198255
2022-05-17,Central,Grocery,Retail Store,SR006,1,599.81,599.81,527.83,71.98,ORD863016
2022-05-17,South,Fashion,Retail Store,SR001,5,2363.89,11819.46,6855.29,4964.17,ORD956072
2022-05-17,West,Beauty,Online,SR002,4,1897.99,7591.96,3416.38,4175.58,ORD432037
2022-05-17,North,Electronics,Marketplace,SR015,1,18719.03,18719.03,15349.6,3369.43,ORD615645
2022-05-17,East,Grocery,Online,SR001,3,577.64,1732.92,1524.97,207.95,ORD164049
2022-05-17,North,Beauty,Mobile App,SR004,5,1815.83,9079.17,4085.63,4993.54,ORD677252
2022-05-17,South,Sports,Retail Store,SR022,5,2748.59,13742.97,9620.08,4122.89,ORD340095
2022-05-17,East,Home & Kitchen,Online,SR008,2,3972.02,7944.03,5719.7,2224.33,ORD749827
2022-05-17,South,Fashion,Retail Store,SR015,2,2587.63,5175.26,3001.65,2173.61,ORD773908
2022-05-17,West,Fashion,Online,SR007,3,2140.84,6422.52,3725.06,2697.46,ORD842205
2022-05-17,West,Electronics,Online,SR024,1,18202.85,18202.85,14926.34,3276.51,ORD747468
2022-05-17,North,Beauty,Online,SR021,4,1702.36,6809.46,3064.26,3745.2,ORD780324
2022-05-17,Central,Home & Kitchen,Retail Store,SR023,5,5105.52,25527.62,18379.89,7147.73,ORD262168
2022-05-17,Central,Electronics,Mobile App,SR025,2,20462.56,40925.12,33558.6,7366.52,ORD536802
2022-05-17,West,Fashion,Retail Store,SR017,1,2131.65,2131.65,1236.36,895.29,ORD753818
2022-05-17,West,Grocery,Mobile App,SR020,4,592.75,2371.0,2086.48,284.52,ORD149218
2022-05-17,South,Fashion,Retail Store,SR008,4,2318.51,9274.06,5378.95,3895.11,ORD233091
2022-05-17,North,Beauty,Mobile App,SR012,5,1975.81,9879.03,4445.56,5433.47,ORD226556
2022-05-17,Central,Beauty,Retail Store,SR025,2,1872.52,3745.05,1685.27,2059.78,ORD858524
2022-05-17,South,Fashion,Online,SR024,4,2332.57,9330.28,5411.56,3918.72,ORD375459
2022-05-17,South,Home & Kitchen,Mobile App,SR019,5,4375.98,21879.9,15753.53,6126.37,ORD685538
2022-05-17,North,Fashion,Marketplace,SR016,3,2229.78,6689.34,3879.82,2809.52,ORD708832
2022-05-17,West,Sports,Online,SR015,1,3630.57,3630.57,2541.4,1089.17,ORD199229
2022-05-17,East,Electronics,Retail Store,SR014,5,20618.6,103093.0,84536.26,18556.74,ORD673537
2022-05-17,West,Fashion,Online,SR005,3,2660.02,7980.07,4628.44,3351.63,ORD203969
2022-05-17,South,Sports,Marketplace,SR021,4,3270.17,13080.66,9156.46,3924.2,ORD870962
2022-05-17,Central,Electronics,Retail Store,SR007,3,17874.08,53622.23,43970.23,9652.0,ORD237082
2022-05-17,West,Grocery,Retail Store,SR030,1,677.77,677.77,596.44,81.33,ORD165054
2022-05-17,North,Sports,Online,SR023,4,3592.36,14369.43,10058.6,4310.83,ORD334694
2022-05-17,West,Sports,Online,SR027,5,3181.12,15905.61,11133.93,4771.68,ORD928142
2022-05-17,East,Grocery,Online,SR001,5,650.2,3251.0,2860.88,390.12,ORD544115
2022-05-17,Central,Home & Kitchen,Online,SR015,3,5145.09,15435.28,11113.4,4321.88,ORD581306
2022-05-17,East,Beauty,Mobile App,SR009,1,1677.45,1677.45,754.85,922.6,ORD179555
2022-05-17,South,Sports,Mobile App,SR007,3,3494.18,10482.54,7337.78,3144.76,ORD798091
2022-05-17,East,Sports,Online,SR005,3,2828.76,8486.28,5940.4,2545.88,ORD915898
2022-05-17,East,Fashion,Mobile App,SR026,5,2579.88,12899.42,7481.66,5417.76,ORD932229
2022-05-17,West,Sports,Online,SR017,2,3082.14,6164.28,4315.0,1849.28,ORD493760
2022-05-17,Central,Grocery,Retail Store,SR016,2,638.72,1277.43,1124.14,153.29,ORD659093
2022-05-17,South,Sports,Mobile App,SR013,3,3491.67,10475.02,7332.51,3142.51,ORD470151
2022-05-17,Central,Home & Kitchen,Online,SR010,1,4720.49,4720.49,3398.75,1321.74,ORD964077
2022-05-17,South,Grocery,Retail Store,SR029,3,694.74,2084.23,1834.12,250.11,ORD357815
2022-05-17,West,Fashion,Retail Store,SR019,2,2207.23,4414.46,2560.39,1854.07,ORD474282
2022-05-17,North,Beauty,Retail Store,SR026,1,2008.0,2008.0,903.6,1104.4,ORD210493
2022-05-17,Central,Electronics,Online,SR009,5,19585.32,97926.6,80299.81,17626.79,ORD867996
2022-05-17,East,Beauty,Retail Store,SR015,4,1765.76,7063.04,3178.37,3884.67,ORD818926
2022-05-17,East,Grocery,Marketplace,SR021,4,558.89,2235.55,1967.28,268.27,ORD778675
2022-05-17,North,Electronics,Online,SR002,3,19574.81,58724.43,48154.03,10570.4,ORD294699
2022-05-17,South,Beauty,Online,SR022,1,1939.7,1939.7,872.86,1066.84,ORD254426
2022-05-17,North,Grocery,Online,SR014,4,678.66,2714.66,2388.9,325.76,ORD227513
2022-05-17,North,Beauty,Retail Store,SR011,4,1805.32,7221.27,3249.57,3971.7,ORD579064
2022-05-17,Central,Beauty,Mobile App,SR019,3,1905.88,5717.63,2572.93,3144.7,ORD102693
2022-05-17,North,Sports,Retail Store,SR030,3,3320.82,9962.47,6973.73,2988.74,ORD451654
2022-05-17,East,Grocery,Mobile App,SR024,4,677.03,2708.12,2383.15,324.97,ORD791313
2022-05-17,Central,Electronics,Online,SR008,4,18867.23,75468.93,61884.52,13584.41,ORD963799
2022-05-17,South,Electronics,Mobile App,SR022,1,15936.98,15936.98,13068.32,2868.66,ORD494649
2022-05-17,West,Home & Kitchen,Online,SR002,2,4076.16,8152.32,5869.67,2282.65,ORD915041
2022-05-17,North,Electronics,Marketplace,SR016,4,15395.51,61582.04,50497.27,11084.77,ORD219513
2022-05-17,North,Fashion,Online,SR003,3,2315.69,6947.08,4029.31,2917.77,ORD788415
2022-05-17,North,Electronics,Mobile App,SR003,3,18450.86,55352.58,45389.12,9963.46,ORD581235
2022-05-17,Central,Grocery,Mobile App,SR023,3,659.91,1979.73,1742.16,237.57,ORD907631
2022-05-17,Central,Sports,Marketplace,SR008,2,3226.64,6453.28,4517.3,1935.98,ORD180240
2022-05-17,Central,Electronics,Retail Store,SR010,5,15834.61,79173.03,64921.88,14251.15,ORD597399
2022-05-17,North,Grocery,Online,SR006,1,680.53,680.53,598.87,81.66,ORD106318
2022-05-17,West,Home & Kitchen,Mobile App,SR009,1,4842.29,4842.29,3486.45,1355.84,ORD222669
2022-05-17,South,Fashion,Mobile App,SR001,4,2614.74,10458.96,6066.2,4392.76,ORD454338
2022-05-17,North,Beauty,Retail Store,SR022,5,1761.19,8805.95,3962.68,4843.27,ORD749729
2022-05-17,West,Sports,Mobile App,SR023,1,2961.33,2961.33,2072.93,888.4,ORD960741
2022-05-17,South,Beauty,Mobile App,SR005,2,1597.89,3195.78,1438.1,1757.68,ORD378148
2022-05-17,North,Beauty,Mobile App,SR003,2,1711.97,3423.94,1540.77,1883.17,ORD440764
2022-05-17,South,Beauty,Online,SR010,5,1621.31,8106.55,3647.95,4458.6,ORD966120
2022-05-17,Central,Electronics,Retail Store,SR020,4,18182.68,72730.73,59639.2,13091.53,ORD248320
2022-05-17,North,Beauty,Retail Store,SR021,4,1766.52,7066.06,3179.73,3886.33,ORD656795
2022-05-17,North,Fashion,Retail Store,SR004,4,2167.57,8670.3,5028.77,3641.53,ORD424235
2022-05-17,Central,Electronics,Online,SR016,3,18610.91,55832.73,45782.84,10049.89,ORD262748
2022-05-17,Central,Beauty,Mobile App,SR026,2,1983.56,3967.12,1785.2,2181.92,ORD675827
2022-05-17,Central,Fashion,Mobile App,SR006,2,2727.03,5454.05,3163.35,2290.7,ORD765202
2022-05-17,North,Beauty,Online,SR010,2,1937.9,3875.8,1744.11,2131.69,ORD328417
2022-05-17,South,Beauty,Marketplace,SR006,3,1986.76,5960.27,2682.12,3278.15,ORD842493
2022-05-17,North,Sports,Online,SR011,4,3463.83,13855.33,9698.73,4156.6,ORD750410
2022-05-17,South,Home & Kitchen,Online,SR007,1,5137.6,5137.6,3699.07,1438.53,ORD935981
2022-05-17,West,Fashion,Mobile App,SR021,2,2340.33,4680.67,2714.79,1965.88,ORD972336
2022-05-17,South,Fashion,Mobile App,SR009,4,2685.56,10742.24,6230.5,4511.74,ORD479386
2022-05-17,Central,Beauty,Online,SR028,3,1901.6,5704.8,2567.16,3137.64,ORD340035
2022-05-17,West,Electronics,Retail Store,SR005,3,16065.82,48197.46,39521.92,8675.54,ORD229711
2022-05-17,East,Sports,Online,SR019,1,3487.42,3487.42,2441.19,1046.23,ORD743989
2022-05-17,South,Grocery,Marketplace,SR020,3,623.42,1870.25,1645.82,224.43,ORD735765
2022-05-17,East,Home & Kitchen,Mobile App,SR004,4,4366.12,17464.49,12574.43,4890.06,ORD636979
2022-05-17,East,Grocery,Retail Store,SR015,3,655.29,1965.87,1729.97,235.9,ORD584297
2022-05-17,North,Grocery,Online,SR024,3,604.73,1814.18,1596.48,217.7,ORD125485
2022-05-17,South,Beauty,Mobile App,SR024,4,1915.66,7662.64,3448.19,4214.45,ORD531385
2022-05-17,East,Fashion,Mobile App,SR022,2,2832.58,5665.15,3285.79,2379.36,ORD147142
2022-05-17,South,Beauty,Mobile App,SR012,1,1619.98,1619.98,728.99,890.99,ORD519689
2022-05-17,Central,Fashion,Online,SR005,1,2832.37,2832.37,1642.77,1189.6,ORD891878
2022-05-17,East,Grocery,Marketplace,SR030,4,590.49,2361.95,2078.52,283.43,ORD397891
2022-05-17,East,Grocery,Online,SR027,3,654.59,1963.77,1728.12,235.65,ORD856132
2022-05-17,West,Grocery,Retail Store,SR003,1,612.12,612.12,538.67,73.45,ORD436913
2022-05-17,West,Grocery,Retail Store,SR012,3,696.14,2088.43,1837.82,250.61,ORD339606
2022-05-17,West,Electronics,Retail Store,SR028,2,18596.97,37193.95,30499.04,6694.91,ORD619930
2022-05-17,South,Fashion,Online,SR016,2,2860.05,5720.1,3317.66,2402.44,ORD230023
2022-05-17,North,Electronics,Retail Store,SR030,3,15440.65,46321.96,37984.01,8337.95,ORD414483
2022-05-17,West,Grocery,Retail Store,SR013,2,615.44,1230.89,1083.18,147.71,ORD701232
2022-05-17,Central,Beauty,Mobile App,SR004,2,2006.81,4013.63,1806.13,2207.5,ORD306735
2022-05-17,North,Grocery,Retail Store,SR006,5,571.28,2856.38,2513.61,342.77,ORD539808
2022-05-17,North,Grocery,Marketplace,SR023,5,693.59,3467.96,3051.8,416.16,ORD798948
2022-05-17,East,Beauty,Online,SR025,2,1572.84,3145.68,1415.56,1730.12,ORD696758
2022-05-17,South,Home & Kitchen,Mobile App,SR025,3,4510.87,13532.6,9743.47,3789.13,ORD918930
2022-05-17,Central,Beauty,Online,SR022,3,1559.51,4678.54,2105.34,2573.2,ORD375155
2022-05-17,South,Sports,Retail Store,SR030,1,3422.65,3422.65,2395.86,1026.79,ORD751253
2022-05-17,North,Beauty,Retail Store,SR027,1,1685.17,1685.17,758.33,926.84,ORD100108
2022-05-17,North,Electronics,Mobile App,SR017,2,17931.81,35863.62,29408.17,6455.45,ORD368857
2022-05-17,South,Electronics,Mobile App,SR011,3,16454.64,49363.93,40478.42,8885.51,ORD480256
2022-05-17,South,Beauty,Marketplace,SR003,2,1907.86,3815.73,1717.08,2098.65,ORD794149
2022-05-17,West,Grocery,Mobile App,SR011,1,681.53,681.53,599.75,81.78,ORD107065
2022-05-17,Central,Grocery,Mobile App,SR002,3,645.13,1935.4,1703.15,232.25,ORD293387
2022-05-17,Central,Electronics,Online,SR030,3,15926.85,47780.54,39180.04,8600.5,ORD104145
2022-05-18,East,Home & Kitchen,Retail Store,SR004,3,3867.57,11602.72,8353.96,3248.76,ORD689763
2022-05-18,North,Sports,Mobile App,SR022,4,3053.25,12212.99,8549.09,3663.9,ORD109921
2022-05-18,North,Electronics,Online,SR028,3,19609.92,58829.75,48240.4,10589.35,ORD197859
2022-05-18,East,Grocery,Mobile App,SR006,5,717.33,3586.64,3156.24,430.4,ORD893248
2022-05-18,North,Sports,Mobile App,SR026,4,3514.96,14059.83,9841.88,4217.95,ORD536334
2022-05-18,North,Fashion,Mobile App,SR004,4,2671.94,10687.76,6198.9,4488.86,ORD872835
2022-05-18,West,Grocery,Online,SR021,2,560.77,1121.54,986.96,134.58,ORD263220
2022-05-18,South,Fashion,Online,SR004,5,2681.74,13408.68,7777.03,5631.65,ORD958974
2022-05-18,East,Fashion,Online,SR016,3,2391.29,7173.86,4160.84,3013.02,ORD585188
2022-05-18,Central,Grocery,Mobile App,SR008,4,560.63,2242.52,1973.42,269.1,ORD930446
2022-05-18,North,Home & Kitchen,Mobile App,SR007,1,4440.5,4440.5,3197.16,1243.34,ORD590308
2022-05-18,East,Electronics,Online,SR014,1,16883.82,16883.82,13844.73,3039.09,ORD332202
2022-05-18,East,Beauty,Online,SR009,2,1725.87,3451.74,1553.28,1898.46,ORD580808
2022-05-18,South,Grocery,Mobile App,SR010,3,677.19,2031.56,1787.77,243.79,ORD417261
2022-05-18,West,Fashion,Mobile App,SR024,5,2820.66,14103.29,8179.91,5923.38,ORD415066
2022-05-18,North,Fashion,Marketplace,SR026,5,2260.56,11302.81,6555.63,4747.18,ORD829656
2022-05-18,East,Home & Kitchen,Retail Store,SR003,5,4952.22,24761.12,17828.01,6933.11,ORD387458
2022-05-18,West,Electronics,Mobile App,SR004,2,20415.7,40831.4,33481.75,7349.65,ORD175379
2022-05-18,South,Grocery,Retail Store,SR026,5,560.09,2800.44,2464.39,336.05,ORD351257
2022-05-18,North,Electronics,Mobile App,SR024,3,20473.13,61419.39,50363.9,11055.49,ORD284247
2022-05-18,East,Grocery,Online,SR013,5,710.23,3551.14,3125.0,426.14,ORD291002
2022-05-18,Central,Fashion,Retail Store,SR028,2,2591.46,5182.93,3006.1,2176.83,ORD913276
2022-05-18,West,Fashion,Mobile App,SR021,2,2311.35,4622.7,2681.17,1941.53,ORD882800
2022-05-18,Central,Grocery,Mobile App,SR007,4,570.09,2280.37,2006.73,273.64,ORD227731
2022-05-18,South,Beauty,Online,SR004,1,1582.43,1582.43,712.09,870.34,ORD444540
2022-05-18,East,Grocery,Mobile App,SR027,3,652.32,1956.97,1722.13,234.84,ORD114113
2022-05-18,South,Beauty,Retail Store,SR011,3,1884.59,5653.77,2544.2,3109.57,ORD782708
2022-05-18,Central,Sports,Online,SR026,2,3400.22,6800.43,4760.3,2040.13,ORD169775
2022-05-18,North,Sports,Online,SR003,3,3356.9,10070.7,7049.49,3021.21,ORD110348
2022-05-18,South,Fashion,Retail Store,SR012,5,2850.43,14252.16,8266.25,5985.91,ORD765509
2022-05-18,West,Sports,Online,SR015,1,3000.45,3000.45,2100.31,900.14,ORD672240
2022-05-18,North,Fashion,Retail Store,SR003,5,2422.08,12110.39,7024.03,5086.36,ORD674658
2022-05-18,South,Beauty,Online,SR030,1,1901.41,1901.41,855.63,1045.78,ORD483461
2022-05-18,West,Sports,Online,SR016,2,3588.3,7176.6,5023.62,2152.98,ORD691613
2022-05-18,North,Electronics,Marketplace,SR013,1,15935.09,15935.09,13066.77,2868.32,ORD539118
2022-05-18,Central,Fashion,Online,SR029,5,2865.88,14329.42,8311.06,6018.36,ORD478045
2022-05-18,Central,Electronics,Online,SR014,3,18547.44,55642.33,45626.71,10015.62,ORD452490
2022-05-18,Central,Grocery,Retail Store,SR016,3,719.23,2157.68,1898.76,258.92,ORD975569
2022-05-18,West,Grocery,Mobile App,SR030,2,613.24,1226.48,1079.3,147.18,ORD271875
2022-05-18,Central,Beauty,Mobile App,SR006,3,1912.18,5736.54,2581.44,3155.1,ORD183855
2022-05-18,South,Grocery,Online,SR005,4,593.94,2375.77,2090.68,285.09,ORD703810
2022-05-18,East,Grocery,Mobile App,SR017,4,721.11,2884.43,2538.3,346.13,ORD637342
2022-05-18,Central,Home & Kitchen,Retail Store,SR008,2,3857.19,7714.37,5554.35,2160.02,ORD711155
2022-05-18,West,Fashion,Marketplace,SR002,4,2738.85,10955.39,6354.13,4601.26,ORD227295
2022-05-18,West,Fashion,Online,SR027,2,2667.26,5334.53,3094.03,2240.5,ORD525826
2022-05-18,West,Electronics,Retail Store,SR024,2,16620.64,33241.29,27257.86,5983.43,ORD567874
2022-05-18,East,Fashion,Online,SR004,5,2829.75,14148.77,8206.29,5942.48,ORD452370
2022-05-18,South,Sports,Online,SR004,3,3625.39,10876.18,7613.33,3262.85,ORD209395
2022-05-18,Central,Fashion,Mobile App,SR012,5,2207.02,11035.08,6400.35,4634.73,ORD262124
2022-05-18,North,Sports,Mobile App,SR026,3,3013.29,9039.87,6327.91,2711.96,ORD238546
2022-05-18,North,Electronics,Mobile App,SR019,2,16304.9,32609.8,26740.04,5869.76,ORD913284
2022-05-18,North,Beauty,Online,SR024,2,1660.21,3320.41,1494.18,1826.23,ORD924845
2022-05-18,South,Electronics,Online,SR021,4,19336.44,77345.74,63423.51,13922.23,ORD372054
2022-05-18,East,Sports,Online,SR003,2,3344.92,6689.84,4682.89,2006.95,ORD560502
2022-05-18,Central,Fashion,Mobile App,SR015,3,2640.03,7920.1,4593.66,3326.44,ORD295581
2022-05-18,North,Electronics,Online,SR011,1,17270.75,17270.75,14162.02,3108.73,ORD868813
2022-05-18,South,Beauty,Marketplace,SR009,4,1902.7,7610.81,3424.86,4185.95,ORD675943
2022-05-18,West,Grocery,Marketplace,SR010,4,728.99,2915.97,2566.05,349.92,ORD522966
2022-05-18,South,Fashion,Retail Store,SR004,2,2836.14,5672.28,3289.92,2382.36,ORD294261
2022-05-18,South,Electronics,Online,SR010,2,16224.41,32448.82,26608.03,5840.79,ORD779401
2022-05-18,West,Grocery,Online,SR018,5,561.45,2807.26,2470.39,336.87,ORD173244
2022-05-18,West,Sports,Mobile App,SR012,3,3306.1,9918.29,6942.8,2975.49,ORD124796
2022-05-18,North,Beauty,Online,SR006,2,1660.27,3320.54,1494.24,1826.3,ORD318743
2022-05-18,North,Electronics,Retail Store,SR002,4,19867.04,79468.17,65163.9,14304.27,ORD227445
2022-05-18,South,Sports,Online,SR002,1,3598.39,3598.39,2518.87,1079.52,ORD939730
2022-05-18,North,Home & Kitchen,Online,SR021,5,4662.71,23313.57,16785.77,6527.8,ORD989527
2022-05-18,East,Home & Kitchen,Mobile App,SR025,4,4881.86,19527.44,14059.76,5467.68,ORD934051
2022-05-18,East,Fashion,Mobile App,SR022,1,2545.29,2545.29,1476.27,1069.02,ORD302749
2022-05-18,North,Fashion,Mobile App,SR020,5,2248.32,11241.59,6520.12,4721.47,ORD577300
2022-05-18,West,Home & Kitchen,Retail Store,SR020,2,4124.81,8249.62,5939.73,2309.89,ORD627116
2022-05-18,Central,Grocery,Online,SR022,3,725.32,2175.95,1914.84,261.11,ORD910563
2022-05-18,West,Fashion,Mobile App,SR006,1,2180.06,2180.06,1264.43,915.63,ORD778156
2022-05-18,South,Beauty,Online,SR010,3,1875.76,5627.27,2532.27,3095.0,ORD258307
2022-05-18,East,Beauty,Marketplace,SR013,3,1560.78,4682.34,2107.05,2575.29,ORD950219
2022-05-18,Central,Fashion,Online,SR026,4,2160.64,8642.57,5012.69,3629.88,ORD193015
2022-05-18,East,Fashion,Online,SR018,1,2129.24,2129.24,1234.96,894.28,ORD187588
2022-05-18,West,Beauty,Marketplace,SR012,2,1977.63,3955.27,1779.87,2175.4,ORD973487
2022-05-18,North,Fashion,Retail Store,SR029,2,2290.99,4581.98,2657.55,1924.43,ORD763934
2022-05-18,Central,Grocery,Mobile App,SR015,4,695.62,2782.48,2448.58,333.9,ORD290931
2022-05-18,Central,Fashion,Mobile App,SR002,2,2296.53,4593.07,2663.98,1929.09,ORD464264
2022-05-18,North,Grocery,Online,SR019,3,723.33,2169.98,1909.58,260.4,ORD467545
2022-05-18,West,Sports,Online,SR021,3,3515.35,10546.05,7382.23,3163.82,ORD664541
2022-05-18,East,Home & Kitchen,Online,SR015,4,4255.63,17022.53,12256.22,4766.31,ORD831528
2022-05-18,West,Beauty,Retail Store,SR024,2,1591.74,3183.48,1432.57,1750.91,ORD514390
2022-05-18,Central,Sports,Online,SR025,4,3077.25,12309.0,8616.3,3692.7,ORD810350
2022-05-18,North,Home & Kitchen,Online,SR020,2,4516.08,9032.16,6503.16,2529.0,ORD543339
2022-05-18,South,Fashion,Retail Store,SR008,5,2635.4,13177.02,7642.67,5534.35,ORD245314
2022-05-18,East,Grocery,Mobile App,SR008,1,743.78,743.78,654.53,89.25,ORD806955
2022-05-18,West,Home & Kitchen,Mobile App,SR002,2,4725.5,9451.01,6804.73,2646.28,ORD844447
2022-05-18,North,Fashion,Mobile App,SR015,5,2628.63,13143.14,7623.02,5520.12,ORD474978
2022-05-18,East,Grocery,Retail Store,SR024,2,708.6,1417.2,1247.14,170.06,ORD138264
2022-05-18,East,Grocery,Retail Store,SR014,2,639.82,1279.64,1126.08,153.56,ORD963303
